reqStreamId, pushStreamId,face_req_time,face_end_time,face_dow_thrp,face_late,face_cancel, iter_id,sid,fid,layerId, face_br,face_size,face_ini_weight
2051,0,40141.25,40249.93,579.68,0,0,84,40,19,1,63,63.00,20.00
2053,0,40141.25,40264.59,510.80,0,0,84,40,2,1,63,63.00,20.00
2055,0,40141.25,40277.28,463.13,0,0,84,40,13,1,63,63.00,20.00
2057,0,40141.25,40299.20,728.06,0,0,84,40,20,2,115,115.00,20.00
2059,0,40141.25,40324.08,629.01,0,0,84,40,1,2,115,115.00,20.00
2061,0,40141.25,40350.63,549.24,0,0,84,40,3,2,115,115.00,20.00
2063,0,40141.25,40374.87,492.26,0,0,84,40,18,2,115,115.00,20.00
2065,0,40141.25,40396.97,449.72,0,0,84,40,14,2,115,115.00,20.00
2067,0,40141.25,40421.20,410.79,0,0,84,40,4,2,115,115.00,20.00
2069,0,40141.25,40445.59,377.87,0,0,84,40,16,2,115,115.00,20.00
2071,0,40141.25,40467.22,352.80,0,0,84,40,19,2,115,115.00,20.00
2073,0,40141.25,40491.57,328.27,0,0,84,40,2,2,115,115.00,20.00
2075,0,40141.25,40518.99,304.44,0,0,84,40,13,2,115,115.00,20.00
2077,0,40141.25,40570.14,564.25,0,0,84,40,20,3,242,242.00,20.00
2079,0,40141.25,40617.05,508.62,0,0,84,40,1,3,242,242.00,20.00
2081,0,40141.25,40669.92,457.76,0,0,84,40,3,3,242,242.00,20.00
2083,0,40141.25,40721.21,417.27,0,0,84,40,18,3,242,242.00,20.00
2085,0,40141.26,40772.79,383.20,0,0,84,40,14,3,242,242.00,20.00
2087,0,40772.86,41020.54,4699.57,0,0,85,46,0,0,1164,1164.00,20.00
2089,0,41020.73,41034.22,4670.47,0,0,86,41,1,1,63,63.00,20.00
2091,0,41020.73,41048.89,2237.61,0,0,86,41,4,1,63,63.00,20.00
2093,0,41020.73,41063.14,1485.43,0,0,86,41,3,1,63,63.00,20.00
2095,0,41020.73,41072.78,1210.49,0,0,86,41,2,1,63,63.00,20.00
2097,0,41020.73,41087.63,941.73,0,0,86,41,20,1,63,63.00,20.00
2099,0,41020.73,41101.88,776.37,0,0,86,41,14,1,63,63.00,20.00
2101,0,41020.73,41116.85,655.48,0,0,86,41,18,1,63,63.00,20.00
2103,0,41020.73,41129.92,577.01,0,0,86,41,16,1,63,63.00,20.00
2105,0,41020.73,41151.60,878.73,0,0,86,41,1,2,115,115.00,20.00
2107,0,41020.73,41175.83,741.45,0,0,86,41,4,2,115,115.00,20.00
2109,0,41020.73,41202.09,634.10,0,0,86,41,3,2,115,115.00,20.00
2111,0,41020.73,41226.31,559.40,0,0,86,41,2,2,115,115.00,20.00
2113,0,41020.74,41249.51,502.68,0,0,86,41,20,2,115,115.00,20.00
2115,0,41020.74,41273.74,454.54,0,0,86,41,14,2,115,115.00,20.00
2117,0,41020.74,41297.98,414.79,0,0,86,41,18,2,115,115.00,20.00
2119,0,41020.74,41319.54,384.86,0,0,86,41,16,2,115,115.00,20.00
2121,0,41020.74,41371.64,689.66,0,0,86,41,1,3,242,242.00,20.00
2123,0,41020.74,41422.44,602.43,0,0,86,41,4,3,242,242.00,20.00
2125,0,41020.74,41473.88,534.05,0,0,86,41,3,3,242,242.00,20.00
2127,0,41020.74,41610.88,410.07,0,0,86,41,2,3,242,242.00,20.00
2133,0,41460.99,41631.79,368.84,0,0,86,41,12,1,63,63.00,10.00
2135,0,41460.99,41685.50,512.23,0,0,86,41,12,2,115,115.00,10.00
2129,0,41020.74,41720.62,345.77,0,0,86,41,20,3,242,242.00,20.00
2137,0,41460.99,41770.94,780.76,0,0,86,41,12,3,242,242.00,10.00
2131,0,41020.74,41800.23,310.46,0,0,86,41,14,3,242,242.00,20.00
2139,0,41460.99,41815.82,1361.19,0,0,86,41,12,4,483,483.00,10.00
2141,0,41815.88,42060.15,4765.30,0,0,87,47,0,0,1164,1164.00,20.00
2143,0,42060.35,42076.59,3879.55,0,0,88,42,4,1,63,63.00,20.00
2145,0,42060.36,42088.31,2253.46,0,0,88,42,1,1,63,63.00,20.00
2147,0,42060.36,42102.95,1479.05,0,0,88,42,2,1,63,63.00,20.00
2149,0,42060.36,42115.11,1150.56,0,0,88,42,3,1,63,63.00,20.00
2151,0,42060.36,42127.05,944.63,0,0,88,42,21,1,63,63.00,20.00
2153,0,42060.36,42141.53,776.10,0,0,88,42,23,1,63,63.00,20.00
2155,0,42060.36,42153.96,673.09,0,0,88,42,10,1,63,63.00,20.00
2157,0,42060.36,42168.52,582.44,0,0,88,42,16,1,63,63.00,20.00
2159,0,42060.36,42183.43,511.89,0,0,88,42,12,1,63,63.00,20.00
2161,0,42060.36,42207.34,782.39,0,0,88,42,4,2,115,115.00,20.00
2163,0,42060.36,42228.11,685.56,0,0,88,42,1,2,115,115.00,20.00
2165,0,42060.36,42254.23,593.17,0,0,88,42,2,2,115,115.00,20.00
2167,0,42060.36,42278.54,527.09,0,0,88,42,3,2,115,115.00,20.00
2169,0,42060.36,42303.31,473.35,0,0,88,42,21,2,115,115.00,20.00
2171,0,42060.36,42325.75,433.32,0,0,88,42,23,2,115,115.00,20.00
2173,0,42060.36,42350.22,396.75,0,0,88,42,10,2,115,115.00,20.00
2175,0,42060.36,42376.57,363.69,0,0,88,42,16,2,115,115.00,20.00
2177,0,42060.36,42396.09,342.54,0,0,88,42,12,2,115,115.00,20.00
2179,0,42060.36,42447.80,624.61,0,0,88,42,4,3,242,242.00,20.00
2181,0,42060.36,42508.97,539.45,0,0,88,42,1,3,242,242.00,20.00
2183,0,42060.36,42559.75,484.59,0,0,88,42,2,3,242,242.00,20.00
2185,0,42060.36,42611.26,439.28,0,0,88,42,3,3,242,242.00,20.00
2187,0,42060.36,42659.30,404.05,0,0,88,42,21,3,242,242.00,20.00
2189,0,42060.36,42708.70,373.26,0,0,88,42,23,3,242,242.00,20.00
2191,0,42708.77,42954.19,4742.81,0,0,89,48,0,0,1164,1164.00,20.00
2193,0,43054.84,43070.31,4072.66,0,0,90,43,21,1,63,63.00,20.00
2195,0,43054.84,43084.18,2147.02,0,0,90,43,23,1,63,63.00,20.00
2197,0,43054.84,43098.73,1435.41,0,0,90,43,24,1,63,63.00,20.00
2199,0,43054.84,43108.86,1166.26,0,0,90,43,4,1,63,63.00,20.00
2201,0,43054.84,43123.04,923.70,0,0,90,43,2,1,63,63.00,20.00
2203,0,43054.84,43137.62,761.01,0,0,90,43,22,1,63,63.00,20.00
2205,0,43054.84,43152.26,646.68,0,0,90,43,16,1,63,63.00,20.00
2207,0,43054.84,43162.04,587.72,0,0,90,43,10,1,63,63.00,20.00
2209,0,43054.84,43175.22,523.33,0,0,90,43,15,1,63,63.00,20.00
2211,0,43054.84,43199.63,794.25,0,0,90,43,21,2,115,115.00,20.00
2213,0,43054.84,43223.65,681.26,0,0,90,43,23,2,115,115.00,20.00
2215,0,43054.84,43247.41,597.19,0,0,90,43,24,2,115,115.00,20.00
2217,0,43054.84,43271.62,530.49,0,0,90,43,4,2,115,115.00,20.00
2219,0,43054.84,43299.66,469.74,0,0,90,43,2,2,115,115.00,20.00
2221,0,43054.84,43326.60,423.18,0,0,90,43,22,2,115,115.00,20.00
2223,0,43054.84,43345.31,395.92,0,0,90,43,16,2,115,115.00,20.00
2225,0,43054.84,43369.56,365.41,0,0,90,43,10,2,115,115.00,20.00
2227,0,43054.85,43393.79,339.29,0,0,90,43,15,2,115,115.00,20.00
2229,0,43054.85,43446.15,618.44,0,0,90,43,21,3,242,242.00,20.00
2235,0,43054.85,-19139031.72,-0.00,0,0,90,43,4,3,242,0.00,20.00
2237,0,43054.85,-19139031.72,-0.00,0,0,90,43,2,3,242,0.00,20.00
2231,0,43054.85,43496.73,547.65,0,0,90,43,23,3,242,242.00,20.00
2233,0,43054.85,43546.17,492.54,0,0,90,43,24,3,242,242.00,20.00
2241,0,43480.01,43706.51,278.15,0,0,90,43,5,1,63,63.00,10.00
2247,0,43480.01,43706.57,278.08,0,0,90,43,7,1,63,63.00,10.00
2243,0,43480.01,43759.03,412.17,0,0,90,43,5,2,115,115.00,10.00
2249,0,43480.01,43759.06,412.12,0,0,90,43,7,2,115,115.00,10.00
2239,0,43054.85,43787.82,330.16,0,0,90,43,22,3,242,242.00,20.00
2245,0,43480.01,43792.65,774.07,0,0,90,43,5,3,242,242.00,10.00
2251,0,43480.01,43792.68,774.00,0,0,90,43,7,3,242,242.00,10.00
2253,0,43792.73,44038.18,4742.31,0,0,91,49,0,0,1164,1164.00,20.00
2255,0,44038.35,44052.81,4357.45,0,0,92,44,7,1,63,63.00,20.00
2257,0,44038.36,44067.46,2164.95,0,0,92,44,22,1,63,63.00,20.00
2259,0,44038.36,44081.39,1463.86,0,0,92,44,24,1,63,63.00,20.00
2261,0,44038.36,44091.39,1187.85,0,0,92,44,5,1,63,63.00,20.00
2263,0,44038.36,44105.63,936.51,0,0,92,44,15,1,63,63.00,20.00
2265,0,44038.36,44120.18,769.98,0,0,92,44,23,1,63,63.00,20.00
2267,0,44038.36,44134.69,653.96,0,0,92,44,21,1,63,63.00,20.00
2269,0,44038.36,44145.79,586.42,0,0,92,44,9,1,63,63.00,20.00
2271,0,44038.36,44160.70,514.95,0,0,92,44,8,1,63,63.00,20.00
2273,0,44038.36,44184.62,786.28,0,0,92,44,7,2,115,115.00,20.00
2275,0,44038.36,44206.11,685.54,0,0,92,44,22,2,115,115.00,20.00
2277,0,44038.36,44230.09,599.80,0,0,92,44,24,2,115,115.00,20.00
2279,0,44038.36,44258.06,523.44,0,0,92,44,5,2,115,115.00,20.00
2281,0,44038.36,44282.33,471.38,0,0,92,44,15,2,115,115.00,20.00
2283,0,44038.36,44307.17,427.81,0,0,92,44,23,2,115,115.00,20.00
2285,0,44038.36,44328.73,396.04,0,0,92,44,21,2,115,115.00,20.00
2287,0,44038.36,44352.10,366.55,0,0,92,44,9,2,115,115.00,20.00
2289,0,44038.36,44375.58,341.03,0,0,92,44,8,2,115,115.00,20.00
2291,0,44038.36,44425.85,624.54,0,0,92,44,7,3,242,242.00,20.00
2301,0,44038.36,-19139031.72,-0.00,0,0,92,44,23,3,242,0.00,20.00
2293,0,44038.36,44480.14,547.79,0,0,92,44,22,3,242,242.00,20.00
2295,0,44038.36,44526.29,495.98,0,0,92,44,24,3,242,242.00,20.00
2303,0,44474.42,44670.24,321.72,0,0,92,44,6,1,63,63.00,10.00
2309,0,44474.42,44670.34,321.56,0,0,92,44,13,1,63,63.00,10.00
2305,0,44474.42,44726.71,455.83,0,0,92,44,6,2,115,115.00,10.00
2311,0,44474.42,44726.76,455.73,0,0,92,44,13,2,115,115.00,10.00
2297,0,44038.36,44726.78,351.53,0,0,92,44,5,3,242,242.00,20.00
2313,0,44474.42,44807.09,727.46,0,0,92,44,13,3,242,242.00,10.00
2299,0,44038.36,44807.12,314.79,0,0,92,44,15,3,242,242.00,20.00
2307,0,44474.42,44807.18,727.26,0,0,92,44,6,3,242,242.00,10.00
2315,0,44807.23,45049.61,4802.22,0,0,93,50,0,0,1164,1164.00,20.00
2317,0,45049.82,45064.10,4410.53,0,0,94,45,5,1,63,63.00,20.00
2319,0,45049.82,45078.88,2168.15,0,0,94,45,8,1,63,63.00,20.00
2321,0,45049.82,45093.00,1459.11,0,0,94,45,7,1,63,63.00,20.00
2323,0,45049.82,45102.74,1190.45,0,0,94,45,6,1,63,63.00,20.00
2325,0,45049.82,45117.47,931.21,0,0,94,45,24,1,63,63.00,20.00
2327,0,45049.82,45131.74,769.03,0,0,94,45,22,1,63,63.00,20.00
2329,0,45049.82,45146.75,649.98,0,0,94,45,15,1,63,63.00,20.00
2331,0,45049.82,45159.88,572.42,0,0,94,45,13,1,63,63.00,20.00
2333,0,45049.82,45172.08,515.31,0,0,94,45,9,1,63,63.00,20.00
2335,0,45049.82,45196.99,781.40,0,0,94,45,5,2,115,115.00,20.00
2337,0,45049.82,45217.53,685.71,0,0,94,45,8,2,115,115.00,20.00
2339,0,45049.82,45241.88,598.78,0,0,94,45,7,2,115,115.00,20.00
2341,0,45049.82,45269.69,523.04,0,0,94,45,6,2,115,115.00,20.00
2343,0,45049.82,45294.61,469.80,0,0,94,45,24,2,115,115.00,20.00
2345,0,45049.82,45318.09,428.68,0,0,94,45,22,2,115,115.00,20.00
2347,0,45049.82,45339.52,396.97,0,0,94,45,15,2,115,115.00,20.00
2349,0,45049.82,45363.94,366.11,0,0,94,45,13,2,115,115.00,20.00
2351,0,45049.82,45389.72,338.34,0,0,94,45,9,2,115,115.00,20.00
2353,0,45049.82,45440.03,620.19,0,0,94,45,5,3,242,242.00,20.00
2355,0,45049.82,45488.33,551.88,0,0,94,45,8,3,242,242.00,20.00
2357,0,45049.82,45538.14,495.58,0,0,94,45,7,3,242,242.00,20.00
2359,0,45049.82,45590.33,447.73,0,0,94,45,6,3,242,242.00,20.00
2361,0,45049.83,45641.03,409.33,0,0,94,45,24,3,242,242.00,20.00
2363,0,45049.83,45690.21,377.90,0,0,94,45,22,3,242,242.00,20.00
2365,0,45690.32,45935.40,4749.39,0,0,95,51,0,0,1164,1164.00,20.00
2367,0,46035.76,46049.55,4568.20,0,0,96,46,5,1,63,63.00,20.00
2369,0,46035.76,46064.70,2177.07,0,0,96,46,6,1,63,63.00,20.00
2371,0,46035.76,46078.34,1479.60,0,0,96,46,8,1,63,63.00,20.00
2373,0,46035.76,46088.14,1202.93,0,0,96,46,7,1,63,63.00,20.00
2375,0,46035.76,46104.86,911.83,0,0,96,46,11,1,63,63.00,20.00
2377,0,46035.77,46118.97,757.21,0,0,96,46,9,1,63,63.00,20.00
2379,0,46035.77,46129.08,675.14,0,0,96,46,17,1,63,63.00,20.00
2381,0,46035.77,46143.35,585.59,0,0,96,46,22,1,63,63.00,20.00
2383,0,46035.77,46157.48,517.61,0,0,96,46,19,1,63,63.00,20.00
2385,0,46035.77,46178.89,803.49,0,0,96,46,5,2,115,115.00,20.00
2387,0,46035.77,46203.29,686.49,0,0,96,46,6,2,115,115.00,20.00
2389,0,46035.77,46231.59,587.27,0,0,96,46,8,2,115,115.00,20.00
2391,0,46035.77,46255.02,524.52,0,0,96,46,7,2,115,115.00,20.00
2393,0,46035.77,46279.02,472.77,0,0,96,46,11,2,115,115.00,20.00
2395,0,46035.77,46303.36,429.76,0,0,96,46,9,2,115,115.00,20.00
2397,0,46035.77,46327.74,393.87,0,0,96,46,17,2,115,115.00,20.00
2399,0,46035.77,46350.74,365.11,0,0,96,46,22,2,115,115.00,20.00
2401,0,46035.77,46375.18,338.83,0,0,96,46,19,2,115,115.00,20.00
2403,0,46035.77,46425.24,621.37,0,0,96,46,5,3,242,242.00,20.00
2405,0,46035.77,46477.15,548.28,0,0,96,46,6,3,242,242.00,20.00
2407,0,46035.77,46525.46,494.19,0,0,96,46,8,3,242,242.00,20.00
2409,0,46035.77,46577.33,446.86,0,0,96,46,7,3,242,242.00,20.00
2411,0,46035.77,46627.97,408.64,0,0,96,46,11,3,242,242.00,20.00
2413,0,46035.77,46677.40,377.17,0,0,96,46,9,3,242,242.00,20.00
2415,0,46677.46,46921.75,4764.73,0,0,97,52,0,0,1164,1164.00,20.00
2417,0,47022.00,47035.57,4642.25,0,0,98,47,8,1,63,63.00,20.00
2419,0,47022.00,47050.17,2236.02,0,0,98,47,5,1,63,63.00,20.00
2421,0,47022.00,47064.84,1470.55,0,0,98,47,6,1,63,63.00,20.00
2423,0,47022.00,47074.12,1208.70,0,0,98,47,7,1,63,63.00,20.00
2425,0,47022.00,47088.65,945.17,0,0,98,47,17,1,63,63.00,20.00
2427,0,47022.00,47103.53,772.76,0,0,98,47,11,1,63,63.00,20.00
2429,0,47022.00,47116.83,664.33,0,0,98,47,19,1,63,63.00,20.00
2431,0,47022.00,47130.83,578.88,0,0,98,47,9,1,63,63.00,20.00
2433,0,47022.00,47155.18,863.52,0,0,98,47,8,2,115,115.00,20.00
2435,0,47022.00,47177.56,739.26,0,0,98,47,5,2,115,115.00,20.00
2437,0,47022.00,47201.60,640.32,0,0,98,47,6,2,115,115.00,20.00
2439,0,47022.00,47226.29,562.94,0,0,98,47,7,2,115,115.00,20.00
2441,0,47022.00,47250.69,502.87,0,0,98,47,17,2,115,115.00,20.00
2443,0,47022.00,47274.72,455.05,0,0,98,47,11,2,115,115.00,20.00
2445,0,47022.00,47296.90,418.34,0,0,98,47,19,2,115,115.00,20.00
2447,0,47022.00,47323.19,381.82,0,0,98,47,9,2,115,115.00,20.00
2449,0,47022.00,47372.97,689.52,0,0,98,47,8,3,242,242.00,20.00
2451,0,47022.00,47423.40,602.90,0,0,98,47,5,3,242,242.00,20.00
2453,0,47022.01,47472.86,536.76,0,0,98,47,6,3,242,242.00,20.00
2455,0,47022.01,47524.47,481.63,0,0,98,47,7,3,242,242.00,20.00
2457,0,47022.01,47743.72,335.31,0,0,98,47,17,3,242,242.00,20.00
2461,0,47472.89,47773.10,209.86,0,0,98,47,13,1,63,63.00,10.00
2469,0,47472.90,47773.13,209.84,0,0,98,47,15,1,63,63.00,10.00
2463,0,47472.90,47790.63,361.94,0,0,98,47,13,2,115,115.00,10.00
2471,0,47472.90,47790.69,361.88,0,0,98,47,15,2,115,115.00,10.00
2459,0,47022.01,-19139031.72,-0.01,0,1,98,47,11,3,242,242.00,20.00
2465,0,47472.90,-19139031.72,-0.01,0,1,98,47,13,3,242,242.00,10.00
2467,0,47472.90,-19139031.72,-0.01,0,1,98,47,13,4,483,185.86,10.00
2473,0,47472.90,-19139031.72,-0.01,0,1,98,47,15,3,242,242.00,10.00
2475,0,47472.90,-19139031.72,-0.01,0,1,98,47,15,4,483,262.14,10.00
2477,0,47898.13,48200.54,3849.07,0,0,99,53,0,0,1164,1164.00,20.00
2479,0,48200.73,48215.17,4364.09,0,0,100,48,7,1,63,63.00,20.00
2481,0,48200.73,48229.75,2170.84,0,0,100,48,6,1,63,63.00,20.00
2483,0,48200.73,48244.35,1444.36,0,0,100,48,8,1,63,63.00,20.00
2485,0,48200.74,48254.25,1177.17,0,0,100,48,5,1,63,63.00,20.00
2487,0,48200.74,48268.45,930.34,0,0,100,48,19,1,63,63.00,20.00
2489,0,48200.74,48283.50,761.19,0,0,100,48,13,1,63,63.00,20.00
2491,0,48200.74,48297.46,651.30,0,0,100,48,17,1,63,63.00,20.00
2493,0,48200.74,48308.81,582.92,0,0,100,48,15,1,63,63.00,20.00
2495,0,48200.74,48332.73,871.28,0,0,100,48,7,2,115,115.00,20.00
2497,0,48200.74,48358.96,726.82,0,0,100,48,6,2,115,115.00,20.00
2499,0,48200.74,48383.40,629.58,0,0,100,48,8,2,115,115.00,20.00
2501,0,48200.74,48407.93,555.04,0,0,100,48,5,2,115,115.00,20.00
2503,0,48200.74,48430.50,500.53,0,0,100,48,19,2,115,115.00,20.00
2505,0,48200.74,48454.72,452.80,0,0,100,48,13,2,115,115.00,20.00
2507,0,48200.74,48479.05,413.21,0,0,100,48,17,2,115,115.00,20.00
2509,0,48200.74,48503.45,379.90,0,0,100,48,15,2,115,115.00,20.00
2511,0,48200.74,48555.19,682.75,0,0,100,48,7,3,242,242.00,20.00
2513,0,48200.74,48605.41,598.01,0,0,100,48,6,3,242,242.00,20.00
2515,0,48200.74,48652.77,535.37,0,0,100,48,8,3,242,242.00,20.00
2517,0,48200.74,48703.00,481.82,0,0,100,48,5,3,242,242.00,20.00
2519,0,48200.74,48755.21,436.45,0,0,100,48,19,3,242,242.00,20.00
2521,0,48755.30,49002.40,4710.80,0,0,101,54,0,0,1164,1164.00,20.00
2523,0,49103.00,49116.67,4610.66,0,0,102,49,7,1,63,63.00,20.00
2525,0,49103.00,49133.76,2048.05,0,0,102,49,6,1,63,63.00,20.00
2527,0,49103.00,49145.51,1482.00,0,0,102,49,5,1,63,63.00,20.00
2529,0,49103.00,49155.37,1203.16,0,0,102,49,8,1,63,63.00,20.00
2531,0,49103.00,49169.94,941.21,0,0,102,49,13,1,63,63.00,20.00
2533,0,49103.01,49184.52,772.85,0,0,102,49,15,1,63,63.00,20.00
2535,0,49103.01,49197.72,665.17,0,0,102,49,19,1,63,63.00,20.00
2537,0,49103.01,49212.31,576.37,0,0,102,49,17,1,63,63.00,20.00
2539,0,49103.01,49222.07,529.14,0,0,102,49,24,1,63,63.00,20.00
2541,0,49103.01,49246.01,804.18,0,0,102,49,7,2,115,115.00,20.00
2543,0,49103.01,49272.87,677.04,0,0,102,49,6,2,115,115.00,20.00
2545,0,49103.01,49295.31,598.03,0,0,102,49,5,2,115,115.00,20.00
2547,0,49103.01,49322.10,524.90,0,0,102,49,8,2,115,115.00,20.00
2549,0,49103.01,49347.01,471.30,0,0,102,49,13,2,115,115.00,20.00
2551,0,49103.01,49370.45,430.00,0,0,102,49,15,2,115,115.00,20.00
2553,0,49103.01,49394.87,394.03,0,0,102,49,19,2,115,115.00,20.00
2555,0,49103.01,49418.74,364.24,0,0,102,49,17,2,115,115.00,20.00
2557,0,49103.01,49441.70,339.54,0,0,102,49,24,2,115,115.00,20.00
2559,0,49103.01,49490.52,624.51,0,0,102,49,7,3,242,242.00,20.00
2561,0,49103.01,49544.14,548.59,0,0,102,49,6,3,242,242.00,20.00
2563,0,49103.01,49595.15,491.73,0,0,102,49,5,3,242,242.00,20.00
2569,0,49519.02,49736.76,289.34,0,0,102,49,9,1,63,63.00,10.00
2575,0,49519.02,49736.79,289.30,0,0,102,49,22,1,63,63.00,10.00
2571,0,49519.02,49793.33,419.24,0,0,102,49,9,2,115,115.00,10.00
2577,0,49519.02,49793.36,419.19,0,0,102,49,22,2,115,115.00,10.00
2565,0,49103.01,49793.37,350.54,0,0,102,49,8,3,242,242.00,20.00
2573,0,49519.02,49870.70,688.13,0,0,102,49,9,3,242,242.00,10.00
2567,0,49103.01,49870.76,315.21,0,0,102,49,13,3,242,242.00,20.00
2579,0,49519.02,49870.78,687.98,0,0,102,49,22,3,242,242.00,10.00
2581,0,49870.82,50116.46,4738.64,0,0,103,55,0,0,1164,1164.00,20.00
2583,0,50116.62,50130.16,4650.48,0,0,104,50,24,1,63,63.00,20.00
2585,0,50116.62,50144.83,2233.01,0,0,104,50,22,1,63,63.00,20.00
2587,0,50116.62,50159.08,1483.82,0,0,104,50,21,1,63,63.00,20.00
2589,0,50116.62,50169.16,1199.09,0,0,104,50,5,1,63,63.00,20.00
2591,0,50116.62,50183.36,943.95,0,0,104,50,23,1,63,63.00,20.00
2593,0,50116.62,50197.82,775.80,0,0,104,50,7,1,63,63.00,20.00
2595,0,50116.62,50212.78,655.19,0,0,104,50,9,1,63,63.00,20.00
2597,0,50116.62,50222.06,597.48,0,0,104,50,15,1,63,63.00,20.00
2599,0,50116.62,50238.23,518.06,0,0,104,50,10,1,63,63.00,20.00
2601,0,50116.62,50262.49,788.36,0,0,104,50,24,2,115,115.00,20.00
2603,0,50116.62,50285.96,679.09,0,0,104,50,22,2,115,115.00,20.00
2605,0,50116.62,50307.88,601.30,0,0,104,50,21,2,115,115.00,20.00
2607,0,50116.62,50332.25,533.32,0,0,104,50,5,2,115,115.00,20.00
2609,0,50116.62,50358.70,475.05,0,0,104,50,23,2,115,115.00,20.00
2611,0,50116.62,50384.49,429.32,0,0,104,50,7,2,115,115.00,20.00
2613,0,50116.62,50407.92,394.79,0,0,104,50,9,2,115,115.00,20.00
2615,0,50116.62,50432.69,363.85,0,0,104,50,15,2,115,115.00,20.00
2617,0,50116.62,50455.87,338.99,0,0,104,50,10,2,115,115.00,20.00
2619,0,50116.62,50503.75,625.12,0,0,104,50,24,3,242,242.00,20.00
2625,0,50116.62,-19139031.72,-0.00,0,0,104,50,5,3,242,0.00,20.00
2629,0,50116.63,-19139031.72,-0.00,0,0,104,50,7,3,242,0.00,20.00
2621,0,50116.62,50554.31,552.91,0,0,104,50,22,3,242,242.00,20.00
2631,0,50508.77,50693.77,340.54,0,0,104,50,2,1,63,63.00,10.00
2635,0,50508.77,50694.00,340.11,0,0,104,50,4,1,63,63.00,10.00
2639,0,50508.77,50694.04,340.05,0,0,104,50,16,1,63,63.00,10.00
2633,0,50508.77,50720.26,543.75,0,0,104,50,2,2,115,115.00,10.00
2641,0,50508.77,50720.30,543.67,0,0,104,50,16,2,115,115.00,10.00
2637,0,50508.77,50720.31,543.63,0,0,104,50,4,2,115,115.00,10.00
2623,0,50116.62,50720.33,400.86,0,0,104,50,21,3,242,242.00,20.00
2627,0,50116.63,50769.59,370.62,0,0,104,50,23,3,242,242.00,20.00
2643,0,50769.65,51011.86,4805.71,0,0,105,56,0,0,1164,1164.00,20.00
2645,0,51112.53,51126.15,4623.85,0,0,106,51,23,1,63,63.00,20.00
2647,0,51112.53,51140.59,2244.71,0,0,106,51,21,1,63,63.00,20.00
2649,0,51112.53,51155.02,1482.67,0,0,106,51,22,1,63,63.00,20.00
2651,0,51112.53,51164.71,1207.34,0,0,106,51,24,1,63,63.00,20.00
2653,0,51112.53,51178.34,957.21,0,0,106,51,2,1,63,63.00,20.00
2655,0,51112.53,51193.01,782.74,0,0,106,51,4,1,63,63.00,20.00
2657,0,51112.53,51207.60,662.63,0,0,106,51,10,1,63,63.00,20.00
2659,0,51112.53,51221.82,576.44,0,0,106,51,16,1,63,63.00,20.00
2661,0,51112.53,51245.69,863.58,0,0,106,51,23,2,115,115.00,20.00
2663,0,51112.53,51270.07,729.98,0,0,106,51,21,2,115,115.00,20.00
2665,0,51112.53,51292.89,637.61,0,0,106,51,22,2,115,115.00,20.00
2667,0,51112.53,51317.93,559.89,0,0,106,51,24,2,115,115.00,20.00
2669,0,51112.53,51341.35,502.58,0,0,106,51,2,2,115,115.00,20.00
2671,0,51112.53,51365.25,455.05,0,0,106,51,4,2,115,115.00,20.00
2673,0,51112.53,51389.63,415.01,0,0,106,51,10,2,115,115.00,20.00
2675,0,51112.53,51412.64,383.20,0,0,106,51,16,2,115,115.00,20.00
2677,0,51112.53,51462.96,690.58,0,0,106,51,23,3,242,242.00,20.00
2679,0,51112.53,51516.73,598.72,0,0,106,51,21,3,242,242.00,20.00
2685,0,51112.53,-19139031.72,-0.00,0,0,106,51,2,3,242,0.00,20.00
2687,0,51112.53,-19139031.72,-0.00,0,0,106,51,4,3,242,0.00,20.00
2681,0,51112.53,51563.49,536.64,0,0,106,51,22,3,242,242.00,20.00
2691,0,51516.77,51705.72,333.42,0,0,106,51,5,1,63,63.00,10.00
2695,0,51516.77,51705.81,333.27,0,0,106,51,7,1,63,63.00,10.00
2699,0,51516.77,51705.83,333.23,0,0,106,51,9,1,63,63.00,10.00
2693,0,51516.77,51730.07,539.14,0,0,106,51,5,2,115,115.00,10.00
2701,0,51516.77,51730.10,539.07,0,0,106,51,9,2,115,115.00,10.00
2697,0,51516.77,51730.11,539.04,0,0,106,51,7,2,115,115.00,10.00
2683,0,51112.53,51730.12,391.85,0,0,106,51,24,3,242,242.00,20.00
2689,0,51112.54,51781.33,361.84,0,0,106,51,10,3,242,242.00,20.00
2703,0,51781.44,52028.61,4709.25,0,0,107,57,0,0,1164,1164.00,20.00
2705,0,52129.48,52143.16,4606.61,0,0,108,52,24,1,63,63.00,20.00
2707,0,52129.48,52157.61,2239.84,0,0,108,52,21,1,63,63.00,20.00
2709,0,52129.48,52172.25,1473.13,0,0,108,52,22,1,63,63.00,20.00
2711,0,52129.48,52182.26,1193.63,0,0,108,52,23,1,63,63.00,20.00
2713,0,52129.48,52197.61,924.77,0,0,108,52,5,1,63,63.00,20.00
2715,0,52129.48,52211.96,763.86,0,0,108,52,9,1,63,63.00,20.00
2717,0,52129.48,52224.52,662.92,0,0,108,52,7,1,63,63.00,20.00
2719,0,52129.49,52236.21,590.33,0,0,108,52,10,1,63,63.00,20.00
2721,0,52129.49,52262.72,863.16,0,0,108,52,24,2,115,115.00,20.00
